Chain,Landscape,[11],[12],[13],[14],[22],[23],[24],[33],[34],[44],[1],[1][1],[1][2],[1][3],[1][4],[2],[2][1],[2][2],[2][3],[2][4],[3],[3][1],[3][2],[3][3],[3][4],[4],[4][1],[4][2],[4][3],[4][4]
5th4_A,444,0.006193899800000205,0.005308565950000027,0.004906006500000024,0.004893414050000019,0.005886750050000173,0.004951290349999978,0.00499614219999999,0.005648811650000145,0.005259185500000082,0.005636169700000127,0.0,-0.0030969498999759543,0.09093252632500926,-0.5208380464250049,-0.6989643520999943,0.0,-0.0962410922750068,-0.002943375024997359,-0.6308154177750058,-0.8196315013000061,0.0,0.5159320399250117,0.6258641274250119,-0.0028244058249937937,-0.2055938286499922,0.0,0.6940709380500145,0.8146353591000028,0.20033464315000887,-0.0028180848500005576
5thj_A,445,0.006147610350000182,0.005225387749999989,0.005005427250000025,0.004851595150000048,0.005864630750000119,0.005074960999999992,0.004772644999999941,0.005660332200000136,0.004823430399999966,0.005619202700000117,0.0,-0.0030738051750151627,0.07342917177498903,-0.507454408849998,-0.6599857577000094,0.0,-0.07865455952497856,-0.0029323153749997413,-0.6144795419000108,-0.7614304196500005,0.0,0.5024489815999924,0.6094045808999908,-0.0028301660999983397,-0.24205493735000663,0.0,0.6551341625500084,0.7566577746499794,0.23723150694998588,-0.0028096013499964794
5tt3_A,446,0.005903524850000143,0.005419456850000081,0.004952090650000109,0.004830021950000055,0.005680179300000121,0.004858428400000071,0.004845532900000023,0.00565495830000012,0.004379123800000027,0.005546237600000052,0.0,-0.0029517624250074716,0.15785276929999245,0.3167182649500054,-0.16580049140000044,0.0,-0.163272226150017,-0.002840089650002997,0.19269730260000487,-0.2976637530499976,0.0,-0.32167035560000473,-0.19755573100000579,-0.0028274791500058944,-0.46741980899998925,0.0,0.1609704694500138,0.2928182201500138,0.46304068519999875,-0.0027731187999890288
5tt8_A,447,0.009197945650000204,0.004609600500000174,0.00470171810000014,0.004505726650000103,0.006013358150000119,0.005100442750000105,0.00488784980000011,0.005730100100000136,0.0048111492500001116,0.005646524500000123,0.0,-0.004598972824996633,-0.4790628124250138,-0.6089458018500129,-0.5772072074500069,0.0,0.4744532119249822,-0.003006679075005454,-0.21684016280000534,-0.15482234130000536,0.0,0.6042440837499856,0.21173972004998914,-0.0028650500500016695,0.021461580550006715,0.0,0.5727014807999891,0.14993449149999882,-0.026272729800013682,-0.002823262250014693
5tuo_A,448,0.00910121670000022,0.0048077949500001166,0.00502498030000007,0.005035670100000032,0.006236087950000086,0.004850627000000004,0.004852747699999987,0.005536721950000058,0.0050663990500000216,0.005467336400000058,0.0,-0.00455060834998735,-0.3559218909750112,-0.5295619666750033,-0.7670284482500073,0.0,0.35111409602502286,-0.003118043975001413,-0.20903521152499357,-0.4874564150999978,0.0,0.5245369863750112,0.20418458452499932,-0.0027683609749932876,-0.2915904680499959,0.0,0.7619927781500139,0.48260366740001315,0.2865240690000148,-0.0027336681999908952
5tv3_A,449,0.008797897750000254,0.004989024750000158,0.0047711889000000085,0.004947360550000003,0.006897387700000155,0.00452682925000002,0.004505259900000003,0.005630614500000066,0.004938559549999995,0.005571528800000061,0.0,-0.004398948874995524,0.1557845265500141,-0.6206092193000073,-0.5347405684000021,0.0,-0.16077355130000784,-0.0034486938499975,-0.699901148849978,-0.6142162782500008,0.0,0.6158380303999959,0.695374319599999,-0.0028153072499899753,0.06473167085001626,0.0,0.5297932078499967,0.6097110183499992,-0.06967023040000109,-0.002785764400001066
5twj_A,450,0.009427116900000216,0.005522508650000187,0.005035916000000042,0.004508386449999988,0.0055368023500001655,0.005050209700000031,0.004522680149999976,0.005223825550000077,0.00456684005000002,0.004844417099999993,0.0,-0.004713558449998978,-0.0824745768250012,-0.912661372475011,-1.057649584100011,0.0,0.0769520681750143,-0.0027684011749964095,-0.8500357442249981,-1.0040264612499914,0.0,0.9076254564750035,0.8449855345250035,-0.002611912775000949,-0.27316385685000827,0.0,1.053141197650007,0.9995037810999947,0.2685970167999975,-0.0024222085499983137
5twk_A,451,0.010729712900000183,0.005509863150000127,0.005049514050000022,0.00430806755,0.005558802650000158,0.005067747850000001,0.004326301349999994,0.005388325450000129,0.004242376450000005,0.004552599899999997,0.0,-0.005364856450010184,-0.14675755132500973,-0.966622522575004,-1.140026716799989,0.0,0.14124768817499156,-0.0027794013250014116,-0.857212841075014,-1.0493620720000119,0.0,0.9615730085249931,0.8521450932249887,-0.00269416272499341,-0.26280041135000803,0.0,1.1357186492499884,1.0450357706499875,0.2585580349000014,-0.0022762999500105835
5ty1_A,452,0.0061808212000001896,0.005308580400000008,0.0048280882499999395,0.004778720900000081,0.005865200000000185,0.004827782249999942,0.004833076450000071,0.005657369650000159,0.004618824850000006,0.005607134150000142,0.0,-0.0030904106000010714,-0.14196335095000895,-0.5273122107250088,-0.7690543655749897,0.0,0.1366547705500007,-0.0029326000000151364,-0.46636123497502263,-0.7378807909750147,0.0,0.5224841224750002,0.46153345272498764,-0.002828684824990256,-0.32222259192500824,0.0,0.7642756446750194,0.7330477145250004,0.3176037670749958,-0.0028035670749996344
5ty8_A,453,0.006187278600000193,0.005334178399999985,0.004859394600000013,0.00473489190000005,0.005883200500000153,0.004871536950000006,0.004693543750000005,0.005653809350000152,0.00470030675000009,0.005615136600000137,0.0,-0.0030936393000106817,0.045652575849993535,-0.5847680943250204,-0.6416510206000037,0.0,-0.050986754249988324,-0.002941600249997192,-0.7154632496750083,-0.7522161572500153,0.0,0.5799086997250044,0.7105917127249946,-0.0028269046749998935,-0.030487660700001994,0.0,0.6369161286999998,0.7475226134999969,0.02578735395001133,-0.0028075683000081163
5tya_A,454,0.006144060350000197,0.005326909199999992,0.004780298799999922,0.004986876700000058,0.005809844650000175,0.004778946249999891,0.004990413549999994,0.005652835900000123,0.004821477199999976,0.005620763950000134,0.0,-0.003072030175006444,-0.013369965474999263,-0.624630051099992,-0.7273849688249955,0.0,0.008043056274995004,-0.002904922325001244,-0.6249034900500102,-0.7339319357249985,0.0,0.6198497522999842,0.6201245437999754,-0.0028264179499775453,-0.1057556583249968,0.0,0.7223980921249774,0.7289415221749991,0.10093418112499773,-0.0028103819749972685
5u0e_A,455,0.0061274768500002115,0.005370979949999998,0.004805085800000018,0.004841058899999979,0.005990065900000162,0.004791470449999971,0.004983306449999985,0.005668116800000154,0.004633303049999961,0.005607695800000094,0.0,-0.003063738424989708,-0.13860253495000524,-0.534700841849999,-0.7005040523000061,0.0,0.13323155500002082,-0.0029950329499934866,-0.43973799655000256,-0.6018625039999965,0.0,0.5298957560499898,0.43494652609999584,-0.0028340583999890063,-0.20709525965000997,0.0,0.6956629933999819,0.5968791975500009,0.202461956600025,-0.0028038478999789875
5u0f_A,456,0.006110340650000173,0.005490850250000065,0.004767386450000045,0.004767039749999904,0.005882596750000156,0.004739912750000021,0.004808780349999922,0.0056657924500001415,0.004517965349999982,0.005619634150000127,0.0,-0.0030551703250159467,0.08025220302498855,-0.4581516598250055,-0.7112331351750034,0.0,-0.08574305327500113,-0.0029412983749882654,-0.5303739336250016,-0.791348276675005,0.0,0.45338427337500664,0.5256340208750205,-0.002832896225000053,-0.304660907074995,0.0,0.7064660954249957,0.7865394963250045,0.30014294172500344,-0.002809817074998428
5umc_A,457,0.006096757950000172,0.005254381649999982,0.004990957599999962,0.004785318099999992,0.005977933150000222,0.00511929660000003,0.005106309900000077,0.005802612000000153,0.0050190528000000345,0.005620819400000129,0.0,-0.00304837897500223,-0.4481527961749954,-0.9245484132499967,-0.9366003866500066,0.0,0.44289841452498735,-0.0029889665749774216,-0.5704546151499902,-0.6074498308499865,0.0,0.9195574556499828,0.5653353185499909,-0.00290130599999697,-0.039236992099982555,0.0,0.9318150685499973,0.6023435209499902,0.03421793930000821,-0.0028104096999836633
5vgy_A,458,0.006115349300000179,0.005426221850000035,0.004703723149999983,0.004761874549999996,0.005898628700000163,0.004688326449999957,0.0048570155500000205,0.005658556750000175,0.0046266219500000535,0.005622084200000129,0.0,-0.0030576746499903144,-0.04957567649999092,-0.5449138140749865,-0.7682191688000066,0.0,0.04414945465000041,-0.0029493143500045355,-0.5459439194249928,-0.7728274534499928,0.0,0.540210090924991,0.5412555929750005,-0.0028292783750016575,-0.25769601699998895,0.0,0.7634572942499941,0.7679704379000027,0.25306939504999676,-0.002811042100003823
5vm8_A,459,0.0060843356000001795,0.005157871100000158,0.004966918950000136,0.004415632150000068,0.0057018563000001375,0.005262465950000114,0.00479441575000006,0.0056116425500000846,0.004757556550000057,0.0053928779500000985,0.0,-0.0030421677999988733,-0.8646210398500054,-0.9679863161249983,-0.9176556728250095,0.0,0.8594631687500063,-0.002850928149998036,-0.1645283380249887,-0.16503243252500036,0.0,0.9630193971749917,0.15926587207499437,-0.0028058212749881126,-0.017210650374994408,0.0,0.9132400406749969,0.1602380167750102,0.012453093825007587,-0.002696438974998028
5wex_A,460,0.006219313950000157,0.005446198350000045,0.004843962549999944,0.004953044449999954,0.005947990000000167,0.004705344549999903,0.004961644249999972,0.005657133150000164,0.0048382533499999976,0.0056194713500001305,0.0,-0.003109656975009794,-0.0479453996999978,-0.5584679986749899,-0.7157797711249934,0.0,0.042499201349991,-0.002973995000007058,-0.5491741829249908,-0.7012912625249994,0.0,0.5536240361249963,0.544468838374998,-0.002828566574994154,-0.18837650112498783,0.0,0.7108267266749965,0.696329618275008,0.18353824777499134,-0.0028097356749953286
5wlr_A,461,0.006231495350000176,0.005295707050000014,0.005154129899999993,0.0050844503500000506,0.005900773350000179,0.005113398549999968,0.005034980899999972,0.005674726100000148,0.005071198499999993,0.00562382560000014,0.0,-0.0031157476749929447,-0.13668917282499843,-0.40490287375000794,-0.857678347150018,0.0,0.1313934657750055,-0.0029503866749798976,-0.3386911126999886,-0.7679179395999921,0.0,0.39974874385000975,0.3335777141500231,-0.00283736304999302,-0.49165651859998494,0.0,0.8525938967999881,0.7628829587000147,0.4865853201000083,-0.002811912800009133
5wyk_E1,462,0.006788332000000105,0.0053121178000000375,0.003921211450000007,0.003811352549999993,0.006336800950000183,0.003797146099999937,0.003769148899999982,0.005672593400000122,0.0030493788999999523,0.005578394850000081,0.0,-0.0033941660000010743,-1.7016816572250126,-1.8674029150000107,-1.612161607125012,0.0,1.696369539425002,-0.0031684004749910405,-0.2604071773500086,0.027558755024986552,0.0,1.8634817035500002,0.25661003124999,-0.0028362967000090814,0.04769494767498836,0.0,1.60835025457502,-0.03132790392499945,-0.050744326575001865,-0.002789197425000644
5wyq_A,463,0.00606298270000015,0.004871873650000064,0.004915556550000128,0.004478073850000047,0.0056766193000001375,0.004831139700000102,0.004883856700000111,0.005559584200000138,0.0042208170000001275,0.005391404950000153,0.0,-0.003031491349982762,-1.3541089338499848,-0.6715026254999945,-0.8633511901749784,0.0,1.349237060200001,-0.0028383096500150225,0.5053806960999819,0.30023506432499275,0.0,0.6665870689500041,-0.510211835800012,-0.0027797920999994264,-0.192820580574995,0.0,0.8588731163249972,-0.30511892102498844,0.1885997635749979,-0.0026957024749952093
5wyr_A,464,0.008811094300000197,0.0049817996500000905,0.005229897900000134,0.004848286750000165,0.005783340800000103,0.004770448850000085,0.00486990820000006,0.005640421650000121,0.004603302700000188,0.005630520850000153,0.0,-0.0044055471500189375,-0.3511629468500224,-0.07831691187502582,-0.43237692512501313,0.0,0.3461811472000211,-0.0028916704000111902,0.17435083437501098,-0.11986263767498963,0.0,0.07308701397501183,-0.179121283225022,-0.002820210824993158,-0.3612224460749969,0.0,0.42752863837500354,0.11499272947499536,0.35661914337500217,-0.0028152604250100974
5y2r_A,465,0.006076602850000233,0.0052545834000000055,0.004932415349999966,0.004933249350000034,0.005985936150000187,0.004765281599999935,0.004878805699999914,0.005739542200000163,0.004789092249999939,0.005614955550000113,0.0,-0.0030383014250031657,-0.04177337217499764,-0.5289569263499959,-0.6069034625749863,0.0,0.03651878877499293,-0.002992968074989131,-0.4961995239999927,-0.573260384275,0.0,0.5240245110000049,0.49143424240001415,-0.0028697710999863422,-0.14807925242499181,0.0,0.601970213225013,0.5683815785750056,0.14329016017500165,-0.002807477774998658
5y2s_A,466,0.0060791126500001616,0.0051835216499999505,0.004952330199999948,0.0048591962000000535,0.005925256800000158,0.004782759749999918,0.004841905499999945,0.005804720400000174,0.004731986299999946,0.00565251445000013,0.0,-0.0030395563250042628,0.07839330549998705,-0.48119582929999394,-0.5796227563250016,0.0,-0.08357682715000093,-0.002962628399997439,-0.5507816355999985,-0.6373990887750195,0.0,0.47624349909998703,0.5459988758499891,-0.0029023601999907927,-0.13805758147500666,0.0,0.5747635601250021,0.6325571832750029,0.13332559517500822,-0.002826257224987056
5yuj_A,467,0.0061565361500002,0.005368098050000028,0.00507002420000002,0.004972217499999995,0.005959891350000194,0.005039853149999949,0.0050329618499999835,0.005648941600000136,0.0051015031500000274,0.005623660350000131,0.0,-0.003078268075014642,0.09543051692498873,-0.4755768595500064,-0.5490902348750101,0.0,-0.10079861497500686,-0.0029799456750129777,-0.5783140298999956,-0.6287443073749946,0.0,0.4705068353500045,0.5732741767500009,-0.0028244707999940657,-0.08868371547500607,0.0,0.5441180173750196,0.6237113455250204,0.08358221232499032,-0.0028118301750151026
6afk_A,468,0.005929615800000117,0.0051849704500000916,0.00475792925000015,0.0044759004500001,0.00581099080000014,0.004819398500000104,0.004585739300000094,0.005495001700000146,0.004520424100000097,0.005457764300000148,0.0,-0.002964807900009926,-0.21906249859999355,-0.24834766399999875,-0.4895450433500052,0.0,0.213877528150009,-0.0029054954000034662,-0.11500408799999234,-0.32836984804998326,0.0,0.2435897347500056,0.11018468950001171,-0.002747500849987646,-0.25403709639999217,0.0,0.4850691429000138,0.32378410875000624,0.24951667230001737,-0.002728882149989191
6b00_A,469,0.006098387550000185,0.0056591570500001825,0.0051461094499999326,0.00503568379999997,0.006049807700000193,0.0053461006999999516,0.004895985649999965,0.005919012900000164,0.00498621174999999,0.005672588500000158,0.0,-0.003049193774992522,0.00044275229999146817,-0.1732160625999969,-0.7303288039500021,0.0,-0.006101909349985152,-0.003024903850004294,-0.24458216375000924,-0.7603402099999966,0.0,0.1680699531500051,0.23923606305000225,-0.0029595064500068766,-0.5845501413500052,0.0,0.7252931201499976,0.7554442243499948,0.5795639295999874,-0.0028362942500025703
6bbs_A,470,0.008686733950000174,0.00758135310000012,0.00413233605000009,0.004209236300000085,0.008594916700000227,0.004282820400000105,0.004154298800000048,0.006017646800000155,0.004309630050000072,0.00563065680000014,0.0,-0.0043433669749972075,-0.2607066658999944,-1.0665704665999796,-0.9654539049499902,0.0,0.253125312800015,-0.004297458349991129,-0.879122566099978,-0.7465417684499874,0.0,1.0624381305499961,0.874839745699988,-0.0030088234000005274,0.10200692504999938,0.0,0.9612446686500049,0.7423874696500048,-0.10631655510000541,-0.0028153284000186447
6d1l_A,471,0.006123849350000172,0.005325924049999964,0.004701231499999971,0.004930733050000017,0.005816059150000157,0.004728804999999976,0.004945071149999975,0.005692151500000166,0.004607197249999993,0.0056111246000001445,0.0,-0.0030619246750082808,-0.19261126552500377,-0.6673950850500007,-0.788983842950006,0.0,0.1872853414750095,-0.0029080295749794685,-0.5191374561499993,-0.6640890283999942,0.0,0.6626938535500044,0.5144086511499972,-0.002846075750001896,-0.17099720529999926,0.0,0.7840531098999968,0.6591439572500003,0.16639000805000947,-0.0028055622999943524
6eda_A,472,0.006209428400000165,0.005621668650000111,0.005065150550000021,0.004730169900000036,0.006129435100000189,0.005220120899999983,0.004863705800000012,0.005799283000000174,0.005022336800000117,0.005661664050000118,0.0,-0.003104714200002459,-0.17306902570000268,-0.8597538197000131,-0.7028777362250029,0.0,0.16744735704999136,-0.00306471755001031,-0.6782652556499946,-0.537947245575011,0.0,0.8546886691500073,0.6730451347500039,-0.002899641499995157,0.015971071974987712,0.0,0.6981475663250054,0.5330835397749838,-0.020993408774997276,-0.0028308320249943886
